sentiment,confidence
NEGATIVE,0.9676346778869628
NEGATIVE,0.9971410036087036
NEGATIVE,0.9810863137245178
POSITIVE,0.9374563694000244
POSITIVE,0.996533989906311
NEGATIVE,0.6006449460983276
NEGATIVE,0.9986159801483154
POSITIVE,0.929044783115387
NEGATIVE,0.9874611496925354
NEGATIVE,0.7776023745536804
POSITIVE,0.9805301427841188
NEGATIVE,0.9837532043457032
NEGATIVE,0.901543378829956
POSITIVE,0.555412769317627
NEGATIVE,0.9968820810317992
NEGATIVE,0.7049850821495056
NEGATIVE,0.9810133576393129
NEGATIVE,0.996977686882019
NEGATIVE,0.997919738292694
NEGATIVE,0.9995699524879456
NEGATIVE,0.9947691559791564
NEGATIVE,0.9980912804603576
NEGATIVE,0.997849702835083
POSITIVE,0.6880446672439575
NEGATIVE,0.9838860034942628
POSITIVE,0.5633293390274048
NEGATIVE,0.9992071986198424
POSITIVE,0.9938591122627258
POSITIVE,0.6147347688674927
POSITIVE,0.995660126209259
POSITIVE,0.9986461997032166
NEGATIVE,0.7845653295516968
POSITIVE,0.996124804019928
NEGATIVE,0.9931915402412416
NEGATIVE,0.9981032609939576
NEGATIVE,0.9986384510993958
NEGATIVE,0.5595807433128357
NEGATIVE,0.960386335849762
POSITIVE,0.8449398875236511
POSITIVE,0.9935311675071716
NEGATIVE,0.9956722259521484
NEGATIVE,0.9006105065345764
NEGATIVE,0.9985491633415222
NEGATIVE,0.9977312684059144
NEGATIVE,0.9582813382148744
NEGATIVE,0.9905499815940856
POSITIVE,0.986386775970459
POSITIVE,0.983696222305298
NEGATIVE,0.8939505815505981
POSITIVE,0.7042520642280579
NEGATIVE,0.9979135394096376
NEGATIVE,0.7890729904174805
POSITIVE,0.724729597568512
NEGATIVE,0.9986419081687928
POSITIVE,0.6694322824478149
POSITIVE,0.8793458938598633
POSITIVE,0.9613755345344543
NEGATIVE,0.5033954381942749
POSITIVE,0.9955784678459167
NEGATIVE,0.5751648545265198
NEGATIVE,0.9975468516349792
POSITIVE,0.9919488430023192
NEGATIVE,0.9909789562225342
NEGATIVE,0.9970331192016602
NEGATIVE,0.9949577450752258
NEGATIVE,0.999640941619873
NEGATIVE,0.8094083666801453
NEGATIVE,0.9589596390724182
NEGATIVE,0.9986213445663452
NEGATIVE,0.999530792236328
NEGATIVE,0.9880488514900208
NEGATIVE,0.9953481554985046
POSITIVE,0.9796017408370972
POSITIVE,0.645900309085846
NEGATIVE,0.9707886576652528
NEGATIVE,0.9965375661849976
NEGATIVE,0.8091017007827759
POSITIVE,0.985693097114563
NEGATIVE,0.999315857887268
NEGATIVE,0.997994899749756
NEGATIVE,0.9963703155517578
NEGATIVE,0.999679684638977
POSITIVE,0.999583661556244
NEGATIVE,0.9991865754127502
NEGATIVE,0.9909674525260924
NEGATIVE,0.9891245365142822
NEGATIVE,0.998409867286682
NEGATIVE,0.9395182728767396
NEGATIVE,0.9348490238189696
NEGATIVE,0.9959012866020204
NEGATIVE,0.997946321964264
NEGATIVE,0.9979453682899476
NEGATIVE,0.9704290628433228
POSITIVE,0.9673560857772828
NEGATIVE,0.9734044671058656
NEGATIVE,0.9992419481277466
NEGATIVE,0.9925134778022766
NEGATIVE,0.9771335124969482
NEGATIVE,0.9395354986190796
NEGATIVE,0.992704689502716
NEGATIVE,0.9742679595947266
NEGATIVE,0.997495174407959
POSITIVE,0.9958244562149048
NEGATIVE,0.9929759502410888
NEGATIVE,0.9950815439224244
NEGATIVE,0.993070423603058
NEGATIVE,0.9777718782424928
NEGATIVE,0.9988176226615906
NEGATIVE,0.6917811036109924
NEGATIVE,0.9980695843696594
NEGATIVE,0.8813130259513855
NEGATIVE,0.9981619715690612
NEGATIVE,0.985115110874176
NEGATIVE,0.9853813052177428
NEGATIVE,0.9106525778770448
POSITIVE,0.943676769733429
POSITIVE,0.9894248247146606
POSITIVE,0.9883753061294556
NEGATIVE,0.9887642860412598
POSITIVE,0.5265254974365234
NEGATIVE,0.9881188273429872
NEGATIVE,0.9974797368049622
POSITIVE,0.6919421553611755
NEGATIVE,0.9992708563804626
NEGATIVE,0.9479708075523376
NEGATIVE,0.9923737645149232
NEGATIVE,0.9929487705230712
NEGATIVE,0.9977256655693054
NEGATIVE,0.9989867806434632
NEGATIVE,0.9918273687362672
NEGATIVE,0.9972409009933472
NEGATIVE,0.9974587559700012
POSITIVE,0.9790825843811036
NEGATIVE,0.9983528852462769
NEGATIVE,0.999450385570526
NEGATIVE,0.8382260799407959
NEGATIVE,0.9939324259757996
NEGATIVE,0.997495174407959
POSITIVE,0.8428962230682373
NEGATIVE,0.9893401265144348
NEGATIVE,0.9971123933792114
POSITIVE,0.9890938997268676
NEGATIVE,0.8595194220542908
POSITIVE,0.98373681306839
NEGATIVE,0.9157122373580932
POSITIVE,0.9869478940963744
NEGATIVE,0.9991426467895508
NEGATIVE,0.97175794839859
POSITIVE,0.8414815664291382
NEGATIVE,0.9900397658348083
NEGATIVE,0.9707205891609192
NEGATIVE,0.9851094484329224
NEGATIVE,0.9932551383972168
POSITIVE,0.9895834922790528
NEGATIVE,0.9980278611183168
NEGATIVE,0.99326092004776
NEGATIVE,0.9943448305130004
NEGATIVE,0.9933037161827089
NEGATIVE,0.9619495272636414
NEGATIVE,0.993583619594574
NEGATIVE,0.9931129813194276
NEGATIVE,0.9968940019607544
NEGATIVE,0.939833164215088
POSITIVE,0.9995279312133788
POSITIVE,0.8496207594871521
NEGATIVE,0.9897881746292114
NEGATIVE,0.6204267740249634
POSITIVE,0.995754599571228
POSITIVE,0.986138641834259
NEGATIVE,0.8633400201797485
NEGATIVE,0.7919628024101257
NEGATIVE,0.820602536201477
NEGATIVE,0.9949724674224854
NEGATIVE,0.9413484930992126
NEGATIVE,0.9862241744995116
NEGATIVE,0.991068720817566
POSITIVE,0.9997634291648864
POSITIVE,0.5665602684020996
POSITIVE,0.9400815367698668
POSITIVE,0.9148331880569458
NEGATIVE,0.9604495763778688
NEGATIVE,0.996150016784668
NEGATIVE,0.9924742579460144
NEGATIVE,0.9697182774543762
NEGATIVE,0.9987282156944276
NEGATIVE,0.934933304786682
NEGATIVE,0.9959253072738647
POSITIVE,0.7639644742012024
NEGATIVE,0.999129831790924
NEGATIVE,0.9946603178977966
NEGATIVE,0.959828555583954
NEGATIVE,0.8342233300209045
POSITIVE,0.9627670049667358
NEGATIVE,0.9554135203361512
POSITIVE,0.6033579111099243
POSITIVE,0.9985494017601012
POSITIVE,0.9242174625396729
POSITIVE,0.9984365105628968
NEGATIVE,0.9990298748016356
NEGATIVE,0.996945321559906
NEGATIVE,0.6519426107406616
NEGATIVE,0.9988983869552612
NEGATIVE,0.992376148700714
POSITIVE,0.969050407409668
NEGATIVE,0.9909674525260924
NEGATIVE,0.9975013136863708
NEGATIVE,0.8392448425292969
NEGATIVE,0.7390298247337341
NEGATIVE,0.971352756023407
POSITIVE,0.993266463279724
NEGATIVE,0.656663179397583
NEGATIVE,0.9917852878570556
NEGATIVE,0.9840137362480164
NEGATIVE,0.9953193068504332
POSITIVE,0.9954673051834106
NEGATIVE,0.9953990578651428
NEGATIVE,0.9792282581329346
POSITIVE,0.9812512397766112
NEGATIVE,0.996951460838318
POSITIVE,0.7585779428482056
NEGATIVE,0.9977015852928162
NEGATIVE,0.9976896047592164
POSITIVE,0.7964506149291992
NEGATIVE,0.996265470981598
NEGATIVE,0.9805517196655272
NEGATIVE,0.9904667735099792
POSITIVE,0.8617361783981323
NEGATIVE,0.9909067153930664
NEGATIVE,0.9962053894996644
NEGATIVE,0.9987475872039796
NEGATIVE,0.9937437176704408
NEGATIVE,0.9981302618980408
POSITIVE,0.9662094116210938
POSITIVE,0.980587363243103
POSITIVE,0.9983273148536682
NEGATIVE,0.9983661770820618
NEGATIVE,0.857358455657959
POSITIVE,0.980925977230072
NEGATIVE,0.9976937174797058
NEGATIVE,0.982260525226593
NEGATIVE,0.9956027269363404
POSITIVE,0.9727190136909484
POSITIVE,0.9971790313720704
NEGATIVE,0.932478129863739
NEGATIVE,0.9986365437507628
NEGATIVE,0.9898199439048768
NEGATIVE,0.991879105567932
NEGATIVE,0.5553415417671204
POSITIVE,0.9847895503044128
NEGATIVE,0.9480270743370056
POSITIVE,0.9768996238708496
NEGATIVE,0.9974327683448792
NEGATIVE,0.9970012307167052
NEGATIVE,0.9937122464179992
NEGATIVE,0.9904844760894777
NEGATIVE,0.9699705839157104
NEGATIVE,0.9975417852401732
POSITIVE,0.9982327222824096
NEGATIVE,0.997894823551178
NEGATIVE,0.9839197993278505
POSITIVE,0.8290400505065918
POSITIVE,0.9985733032226562
NEGATIVE,0.9956811666488647
NEGATIVE,0.965649425983429
NEGATIVE,0.9736940860748292
NEGATIVE,0.9986386895179749
NEGATIVE,0.9931855201721193
NEGATIVE,0.9951592087745668
POSITIVE,0.9960545301437378
NEGATIVE,0.9956467747688292
NEGATIVE,0.9974579215049744
NEGATIVE,0.9942296743392944
NEGATIVE,0.997834861278534
POSITIVE,0.9581783413887024
NEGATIVE,0.9927156567573548
NEGATIVE,0.9963842630386353
NEGATIVE,0.9981253743171692
NEGATIVE,0.9954031705856324
NEGATIVE,0.9990643858909608
NEGATIVE,0.9987926483154296
NEGATIVE,0.995550274848938
NEGATIVE,0.9790255427360536
NEGATIVE,0.7233505249023438
NEGATIVE,0.9726245999336244
NEGATIVE,0.9964740872383118
NEGATIVE,0.9337955117225648
NEGATIVE,0.6305699348449707
NEGATIVE,0.9926673769950868
NEGATIVE,0.9932749271392822
NEGATIVE,0.7879742383956909
NEGATIVE,0.9978209733963012
NEGATIVE,0.9949485063552856
NEGATIVE,0.9703894257545472
NEGATIVE,0.9954826831817628
NEGATIVE,0.9906812310218812
NEGATIVE,0.9971933960914612
NEGATIVE,0.9933238625526428
NEGATIVE,0.5800241231918335
NEGATIVE,0.9972507357597352
NEGATIVE,0.9874756932258606
NEGATIVE,0.9782960414886476
NEGATIVE,0.9919122457504272
NEGATIVE,0.9973710775375366
NEGATIVE,0.9935271739959716
NEGATIVE,0.9834358096122742
NEGATIVE,0.9978729486465454
NEGATIVE,0.9875707030296326
POSITIVE,0.9971523284912108
NEGATIVE,0.86268150806427
POSITIVE,0.9586085677146912
POSITIVE,0.8898863196372986
NEGATIVE,0.99649977684021
NEGATIVE,0.9973784685134888
NEGATIVE,0.9936516284942628
NEGATIVE,0.9882735013961792
NEGATIVE,0.974068522453308
NEGATIVE,0.9963847398757936
NEGATIVE,0.9939462542533876
NEGATIVE,0.970885932445526
POSITIVE,0.9983317255973816
NEGATIVE,0.6180908679962158
POSITIVE,0.9953475594520568
NEGATIVE,0.9931187629699708
POSITIVE,0.9454908967018129
POSITIVE,0.6257677674293518
POSITIVE,0.9773386120796204
NEGATIVE,0.9977725148200988
NEGATIVE,0.8990743160247803
NEGATIVE,0.9271107316017152
NEGATIVE,0.9986761212348938
NEGATIVE,0.9920489192008972
POSITIVE,0.9986860156059264
POSITIVE,0.9979222416877748
NEGATIVE,0.976969301700592
NEGATIVE,0.9920139908790588
POSITIVE,0.9910562038421632
NEGATIVE,0.9921022057533264
NEGATIVE,0.9939321875572203
NEGATIVE,0.9957038760185242
NEGATIVE,0.9985998272895812
POSITIVE,0.9955920577049256
NEGATIVE,0.9952025413513184
NEGATIVE,0.958102285861969
POSITIVE,0.9750575423240662
NEGATIVE,0.9911335110664368
NEGATIVE,0.9971187114715576
NEGATIVE,0.9974762797355652
NEGATIVE,0.9848939776420592
NEGATIVE,0.9887630343437196
NEGATIVE,0.9880743622779846
POSITIVE,0.9890891909599304
NEGATIVE,0.991588056087494
POSITIVE,0.9956262111663818
POSITIVE,0.9612268805503844
NEGATIVE,0.9725297689437866
POSITIVE,0.9173827171325684
NEGATIVE,0.6632423400878906
NEGATIVE,0.990812361240387
NEGATIVE,0.989401638507843
POSITIVE,0.9979966282844543
NEGATIVE,0.993158757686615
NEGATIVE,0.998017430305481
NEGATIVE,0.9317896962165833
NEGATIVE,0.9965391159057616
NEGATIVE,0.9960554838180542
NEGATIVE,0.995458483695984
NEGATIVE,0.8878073692321777
NEGATIVE,0.9928641319274902
NEGATIVE,0.99615877866745
NEGATIVE,0.7875887751579285
NEGATIVE,0.9942761063575744
NEGATIVE,0.9988742470741272
POSITIVE,0.7368364334106445
NEGATIVE,0.99518883228302
NEGATIVE,0.9869533181190492
NEGATIVE,0.9520832300186156
NEGATIVE,0.9655839204788208
POSITIVE,0.9989226460456848
NEGATIVE,0.996584415435791
NEGATIVE,0.9980870485305786
NEGATIVE,0.9953588843345642
NEGATIVE,0.9797517657279968
NEGATIVE,0.9956275224685668
NEGATIVE,0.9905444383621216
NEGATIVE,0.9760454297065736
POSITIVE,0.8544214963912964
NEGATIVE,0.99693763256073
NEGATIVE,0.9978358149528505
NEGATIVE,0.9961859583854676
POSITIVE,0.9295896887779236
POSITIVE,0.998518168926239
POSITIVE,0.992711067199707
NEGATIVE,0.965097725391388
NEGATIVE,0.9942535758018494
NEGATIVE,0.9909228682518004
NEGATIVE,0.9977712631225586
NEGATIVE,0.9346967339515686
NEGATIVE,0.9901742935180664
NEGATIVE,0.98069429397583
NEGATIVE,0.8872774243354797
NEGATIVE,0.99164879322052
NEGATIVE,0.9979514479637146
NEGATIVE,0.8897162675857544
POSITIVE,0.9956958293914796
NEGATIVE,0.9940577745437622
NEGATIVE,0.9954923391342164
NEGATIVE,0.9633533358573914
NEGATIVE,0.9584854245185852
POSITIVE,0.9874411821365356
POSITIVE,0.5074179768562317
NEGATIVE,0.9891623258590698
NEGATIVE,0.9894936084747314
POSITIVE,0.8329655528068542
NEGATIVE,0.9963800311088562
NEGATIVE,0.9987192153930664
NEGATIVE,0.6837404370307922
NEGATIVE,0.9937323927879332
NEGATIVE,0.99747496843338
NEGATIVE,0.9881730675697328
NEGATIVE,0.8883118033409119
NEGATIVE,0.9891082048416138
NEGATIVE,0.9633803963661194
NEGATIVE,0.9804932475090028
NEGATIVE,0.9963462948799132
POSITIVE,0.5413495898246765
POSITIVE,0.9275325536727904
NEGATIVE,0.9865281581878662
NEGATIVE,0.9991763234138488
POSITIVE,0.8424138426780701
NEGATIVE,0.6013985872268677
POSITIVE,0.9432226419448853
POSITIVE,0.9980610013008118
NEGATIVE,0.9934632778167723
POSITIVE,0.9891591668128968
NEGATIVE,0.9929159879684448
POSITIVE,0.9296971559524536
NEGATIVE,0.9918970465660096
NEGATIVE,0.9477592706680298
POSITIVE,0.8560578227043152
NEGATIVE,0.996212601661682
POSITIVE,0.8450393080711365
NEGATIVE,0.9986961483955384
POSITIVE,0.9332960844039916
NEGATIVE,0.9813202619552612
NEGATIVE,0.9792344570159912
POSITIVE,0.9385271072387696
POSITIVE,0.9833092093467712
NEGATIVE,0.9874579310417176
NEGATIVE,0.9960376024246216
NEGATIVE,0.9941830039024352
NEGATIVE,0.9977918863296508
NEGATIVE,0.9316644668579102
NEGATIVE,0.8835940957069397
NEGATIVE,0.9813219308853148
NEGATIVE,0.9984342455863952
NEGATIVE,0.992222011089325
NEGATIVE,0.9961374402046204
NEGATIVE,0.9814969301223756
NEGATIVE,0.9977145195007324
NEGATIVE,0.9965345859527588
NEGATIVE,0.9965699911117554
NEGATIVE,0.9967378973960876
NEGATIVE,0.9806278347969056
NEGATIVE,0.996272087097168
POSITIVE,0.9503049850463868
NEGATIVE,0.9933793544769288
POSITIVE,0.9987353682518004
NEGATIVE,0.9970603585243224
NEGATIVE,0.9326527714729308
NEGATIVE,0.9938645958900452
POSITIVE,0.9955459833145142
NEGATIVE,0.9978771209716796
NEGATIVE,0.983000636100769
POSITIVE,0.9650683999061584
POSITIVE,0.5807790756225586
POSITIVE,0.9939801692962646
POSITIVE,0.8746970295906067
NEGATIVE,0.9871253371238708
POSITIVE,0.9669673442840576
NEGATIVE,0.9951423406600952
NEGATIVE,0.99004465341568
POSITIVE,0.9953977465629578
POSITIVE,0.899428129196167
NEGATIVE,0.9793702960014344
POSITIVE,0.98703533411026
NEGATIVE,0.995677888393402
POSITIVE,0.6271516680717468
POSITIVE,0.9389822483062744
NEGATIVE,0.987548828125
NEGATIVE,0.994163691997528
NEGATIVE,0.991669774055481
NEGATIVE,0.9995885491371156
NEGATIVE,0.92464941740036
NEGATIVE,0.9949363470077516
NEGATIVE,0.9985076785087584
NEGATIVE,0.9942007064819336
NEGATIVE,0.875340461730957
NEGATIVE,0.9930728077888488
NEGATIVE,0.9976211190223694
NEGATIVE,0.995503842830658
NEGATIVE,0.9949085116386414
NEGATIVE,0.8617497086524963
NEGATIVE,0.994902491569519
NEGATIVE,0.9926177859306335
NEGATIVE,0.987837016582489
POSITIVE,0.6910386681556702
NEGATIVE,0.992475926876068
NEGATIVE,0.9907814860343932
NEGATIVE,0.9974351525306702
NEGATIVE,0.9934781789779664
NEGATIVE,0.9992092847824096
NEGATIVE,0.993345022201538
POSITIVE,0.9814645648002625
NEGATIVE,0.9869375824928284
NEGATIVE,0.9940788745880128
NEGATIVE,0.9734463691711426
NEGATIVE,0.9909630417823792
NEGATIVE,0.9526578783988952
NEGATIVE,0.961447775363922
NEGATIVE,0.997223138809204
NEGATIVE,0.9979423880577089
NEGATIVE,0.997941792011261
NEGATIVE,0.9909093976020812
POSITIVE,0.9334104061126708
NEGATIVE,0.9923041462898254
NEGATIVE,0.9037071466445924
NEGATIVE,0.9934617280960084
POSITIVE,0.9587161540985109
NEGATIVE,0.997612714767456
NEGATIVE,0.9887076616287231
NEGATIVE,0.9883642196655272
POSITIVE,0.8079667091369629
POSITIVE,0.6453551054000854
NEGATIVE,0.9993845224380492
NEGATIVE,0.984035313129425
NEGATIVE,0.9970105886459352
NEGATIVE,0.9970358610153198
NEGATIVE,0.995201587677002
POSITIVE,0.9962269067764282
NEGATIVE,0.9947471022605896
NEGATIVE,0.995305836200714
NEGATIVE,0.9903156161308287
NEGATIVE,0.9981833100318908
POSITIVE,0.6470800638198853
NEGATIVE,0.9907335042953492
NEGATIVE,0.9521442651748656
NEGATIVE,0.9983086585998536
POSITIVE,0.9996515512466432
NEGATIVE,0.998223602771759
NEGATIVE,0.999028205871582
POSITIVE,0.8815889358520508
NEGATIVE,0.608447253704071
NEGATIVE,0.9844055771827698
POSITIVE,0.9073300957679749
NEGATIVE,0.9345690608024596
POSITIVE,0.9981733560562134
NEGATIVE,0.9683510065078736
POSITIVE,0.94057959318161
NEGATIVE,0.9957083463668824
NEGATIVE,0.873849630355835
NEGATIVE,0.972935140132904
NEGATIVE,0.9582806825637816
NEGATIVE,0.9934241771697998
NEGATIVE,0.9960313439369202
NEGATIVE,0.8979527354240417
NEGATIVE,0.9988069534301758
NEGATIVE,0.8876439332962036
NEGATIVE,0.9905718564987184
NEGATIVE,0.9869490265846252
NEGATIVE,0.9694080948829652
POSITIVE,0.91493958234787
NEGATIVE,0.9946651458740234
POSITIVE,0.5811955332756042
NEGATIVE,0.9690723419189452
NEGATIVE,0.9905444383621216
NEGATIVE,0.9981813430786132
POSITIVE,0.9968061447143556
NEGATIVE,0.9834377765655518
POSITIVE,0.9822596907615662
NEGATIVE,0.998233437538147
NEGATIVE,0.9932656288146972
POSITIVE,0.8630419373512268
POSITIVE,0.9817071557044984
NEGATIVE,0.9939502477645874
NEGATIVE,0.99186509847641
NEGATIVE,0.9882022738456726
POSITIVE,0.9383426904678344
POSITIVE,0.7026001811027527
NEGATIVE,0.9964174032211304
NEGATIVE,0.9983508586883544
NEGATIVE,0.9968961477279664
POSITIVE,0.9531785249710084
NEGATIVE,0.9986531734466552
NEGATIVE,0.99859219789505
NEGATIVE,0.9963310360908508
NEGATIVE,0.997140884399414
NEGATIVE,0.9866576790809632
NEGATIVE,0.9816377758979796
NEGATIVE,0.8453168869018555
NEGATIVE,0.9811685085296632
NEGATIVE,0.9893544912338256
POSITIVE,0.977517306804657
NEGATIVE,0.9596539735794068
NEGATIVE,0.9943086504936218
NEGATIVE,0.9170703887939452
POSITIVE,0.9616961479187012
NEGATIVE,0.9983803033828736
NEGATIVE,0.99101722240448
POSITIVE,0.8224292397499084
NEGATIVE,0.8909770846366882
NEGATIVE,0.9755424857139589
POSITIVE,0.6229521036148071
NEGATIVE,0.9973217844963074
NEGATIVE,0.9995036125183104
NEGATIVE,0.9940192699432372
NEGATIVE,0.9969045519828796
NEGATIVE,0.8097900152206421
POSITIVE,0.9992788434028624
NEGATIVE,0.9870821237564088
NEGATIVE,0.9955497980117798
NEGATIVE,0.9947505593299866
NEGATIVE,0.9909985065460204
NEGATIVE,0.995776355266571
NEGATIVE,0.9964902997016908
NEGATIVE,0.9977434873580932
POSITIVE,0.9990002512931824
NEGATIVE,0.9971283078193665
NEGATIVE,0.9992157220840454
NEGATIVE,0.9832457304000854
NEGATIVE,0.7209517359733582
NEGATIVE,0.9974057078361512
NEGATIVE,0.9973226189613342
NEGATIVE,0.992472529411316
NEGATIVE,0.9700713753700256
POSITIVE,0.8914998769760132
NEGATIVE,0.9902933835983276
POSITIVE,0.9992953538894652
NEGATIVE,0.9827570915222168
NEGATIVE,0.9988402724266052
NEGATIVE,0.9891400337219238
NEGATIVE,0.9942623376846312
NEGATIVE,0.9843447804450988
NEGATIVE,0.9970219731330872
NEGATIVE,0.9989638328552246
POSITIVE,0.9502681493759156
NEGATIVE,0.9933207631111144
NEGATIVE,0.8893744349479675
POSITIVE,0.9937306642532348
NEGATIVE,0.9985879063606262
NEGATIVE,0.996491014957428
POSITIVE,0.5631521344184875
NEGATIVE,0.983625829219818
NEGATIVE,0.5320438742637634
NEGATIVE,0.9942007064819336
NEGATIVE,0.9932541251182556
POSITIVE,0.8456896543502808
NEGATIVE,0.994045078754425
NEGATIVE,0.9579125642776488
NEGATIVE,0.998290479183197
NEGATIVE,0.9937490224838256
POSITIVE,0.8819383978843689
POSITIVE,0.9502527713775636
NEGATIVE,0.8763495683670044
NEGATIVE,0.9951621890068054
POSITIVE,0.8180943131446838
NEGATIVE,0.9946021437644958
POSITIVE,0.9803490042686462
NEGATIVE,0.9982494115829468
POSITIVE,0.9920980930328368
NEGATIVE,0.9833701848983764
NEGATIVE,0.9931216835975648
NEGATIVE,0.9950767159461976
NEGATIVE,0.9921271800994872
NEGATIVE,0.9978387951850892
NEGATIVE,0.9880442023277284
NEGATIVE,0.9964466691017152
NEGATIVE,0.5763788819313049
POSITIVE,0.9959996938705444
NEGATIVE,0.9937123656272888
POSITIVE,0.9877871870994568
POSITIVE,0.9509862661361694
NEGATIVE,0.7530460953712463
NEGATIVE,0.9971132278442384
NEGATIVE,0.8729112148284912
NEGATIVE,0.9921174645423888
NEGATIVE,0.9547205567359924
NEGATIVE,0.9981132745742798
NEGATIVE,0.995141625404358
NEGATIVE,0.9871531128883362
POSITIVE,0.9850620031356812
NEGATIVE,0.9982398748397828
POSITIVE,0.9960618615150452
NEGATIVE,0.9755692481994628
POSITIVE,0.8277226090431213
NEGATIVE,0.8986676931381226
NEGATIVE,0.9805731177330016
NEGATIVE,0.998784840106964
NEGATIVE,0.9928892850875854
POSITIVE,0.9672662615776062
NEGATIVE,0.9925302863121032
NEGATIVE,0.98458069562912
NEGATIVE,0.980337619781494
NEGATIVE,0.9907428622245787
NEGATIVE,0.995442032814026
NEGATIVE,0.9990041851997375
POSITIVE,0.9295304417610168
NEGATIVE,0.9872178435325624
NEGATIVE,0.9958555102348328
NEGATIVE,0.9955132603645324
NEGATIVE,0.9914405345916748
NEGATIVE,0.9961392283439636
POSITIVE,0.9943813681602478
NEGATIVE,0.9591006636619568
NEGATIVE,0.737863302230835
NEGATIVE,0.9940059185028076
NEGATIVE,0.8441392183303833
NEGATIVE,0.9641047716140748
POSITIVE,0.8589127063751221
NEGATIVE,0.9867135286331176
NEGATIVE,0.995964765548706
NEGATIVE,0.9698309302330016
POSITIVE,0.9929580688476562
NEGATIVE,0.9886770248413086
NEGATIVE,0.9983611702919006
NEGATIVE,0.9805251955986024
NEGATIVE,0.9900013208389282
NEGATIVE,0.9981421232223512
NEGATIVE,0.9942585229873656
NEGATIVE,0.999220371246338
NEGATIVE,0.589199960231781
NEGATIVE,0.986994206905365
NEGATIVE,0.740177571773529
NEGATIVE,0.9678843021392822
NEGATIVE,0.9976754784584044
NEGATIVE,0.9958884119987488
NEGATIVE,0.9969313144683838
NEGATIVE,0.9979077577590942
NEGATIVE,0.9942007064819336
NEGATIVE,0.996674656867981
NEGATIVE,0.992619812488556
POSITIVE,0.9674840569496156
NEGATIVE,0.9919655323028564
POSITIVE,0.9994506239891052
POSITIVE,0.9897686243057252
POSITIVE,0.6689727306365967
NEGATIVE,0.9878056049346924
POSITIVE,0.6228823065757751
NEGATIVE,0.999028205871582
NEGATIVE,0.7818889617919922
POSITIVE,0.996540069580078
POSITIVE,0.8760690093040466
NEGATIVE,0.9977593421936036
NEGATIVE,0.9529983401298524
POSITIVE,0.8498992919921875
NEGATIVE,0.993351936340332
NEGATIVE,0.993561029434204
POSITIVE,0.730320930480957
NEGATIVE,0.9943678975105286
NEGATIVE,0.996695637702942
NEGATIVE,0.9988815188407898
NEGATIVE,0.9887639284133912
POSITIVE,0.9991878867149352
NEGATIVE,0.9326818585395812
NEGATIVE,0.9960291385650636
NEGATIVE,0.9908735752105712
NEGATIVE,0.9470748901367188
NEGATIVE,0.997771680355072
NEGATIVE,0.9959988594055176
POSITIVE,0.877831220626831
NEGATIVE,0.9958707690238952
NEGATIVE,0.9990220069885254
NEGATIVE,0.9958119988441468
NEGATIVE,0.9970548152923584
POSITIVE,0.986771047115326
NEGATIVE,0.9939036965370178
POSITIVE,0.9160194993019104
NEGATIVE,0.9960913062095642
NEGATIVE,0.9926855564117432
POSITIVE,0.7469375729560852
POSITIVE,0.993654489517212
POSITIVE,0.9943655729293824
NEGATIVE,0.9949113726615906
POSITIVE,0.9997023940086364
NEGATIVE,0.9698328375816344
POSITIVE,0.9973710775375366
NEGATIVE,0.9977836012840272
NEGATIVE,0.99292653799057
NEGATIVE,0.992556929588318
NEGATIVE,0.997144877910614
NEGATIVE,0.9971621632575988
NEGATIVE,0.9671090245246888
NEGATIVE,0.9946616291999816
NEGATIVE,0.9969884753227234
NEGATIVE,0.9901392459869384
POSITIVE,0.9926759600639344
NEGATIVE,0.9529950022697448
NEGATIVE,0.9991112351417542
POSITIVE,0.5939040780067444
NEGATIVE,0.9978097081184388
NEGATIVE,0.9955140948295592
NEGATIVE,0.961622714996338
POSITIVE,0.9026283621788024
NEGATIVE,0.8456807136535645
NEGATIVE,0.9762356877326964
POSITIVE,0.9700619578361512
NEGATIVE,0.993285834789276
NEGATIVE,0.9656549692153932
POSITIVE,0.9117060303688048
NEGATIVE,0.9974330067634584
POSITIVE,0.9721020460128784
NEGATIVE,0.996402382850647
NEGATIVE,0.9974779486656188
NEGATIVE,0.9231508374214172
POSITIVE,0.8032791614532471
NEGATIVE,0.9917024970054626
POSITIVE,0.9909295439720154
NEGATIVE,0.8961140513420105
NEGATIVE,0.9688317179679872
NEGATIVE,0.9965850114822388
NEGATIVE,0.779485821723938
NEGATIVE,0.98926043510437
POSITIVE,0.9775805473327636
NEGATIVE,0.9834046959877014
POSITIVE,0.8711939454078674
NEGATIVE,0.9985675811767578
NEGATIVE,0.996879816055298
NEGATIVE,0.9170351028442384
POSITIVE,0.7857043147087097
NEGATIVE,0.9911174774169922
NEGATIVE,0.9941439032554626
NEGATIVE,0.9991112351417542
NEGATIVE,0.956025779247284
POSITIVE,0.725674033164978
NEGATIVE,0.9947503209114076
NEGATIVE,0.998961329460144
NEGATIVE,0.9958727955818176
POSITIVE,0.9861502051353456
NEGATIVE,0.9843850135803224
POSITIVE,0.9824382662773132
NEGATIVE,0.9983335137367249
NEGATIVE,0.9940277338027954
NEGATIVE,0.9893223643302916
NEGATIVE,0.99689120054245
NEGATIVE,0.9991414546966552
NEGATIVE,0.9976732134819032
