top_emotion,top_emotion_score
sadness,0.3741222620010376
disgust,0.7891805171966553
neutral,0.5018090009689331
anger,0.7374961376190186
disgust,0.8450416326522827
anger,0.5144183039665222
neutral,0.3636676669120788
neutral,0.6094822883605957
anger,0.9071605801582336
sadness,0.48353311419487
anger,0.755136251449585
disgust,0.377762883901596
neutral,0.8413705229759216
anger,0.3599359691143036
neutral,0.5735302567481995
anger,0.3623298406600952
neutral,0.6000239849090576
joy,0.6512278318405151
neutral,0.3318937420845032
neutral,0.8167076706886292
fear,0.4116396605968475
neutral,0.4205348193645477
neutral,0.796824038028717
sadness,0.8229146003723145
fear,0.944244623184204
disgust,0.513914942741394
neutral,0.9269746541976928
neutral,0.7040666937828064
fear,0.3274430632591247
neutral,0.6943914294242859
fear,0.9383100271224976
neutral,0.3849907219409942
fear,0.8482827544212341
fear,0.8208948373794556
neutral,0.4546263515949249
disgust,0.4433557391166687
neutral,0.9031515717506408
fear,0.943565845489502
fear,0.6489005088806152
neutral,0.6451658010482788
disgust,0.4298790395259857
neutral,0.4931172132492065
fear,0.4329384267330169
fear,0.8520406484603882
anger,0.6333093047142029
fear,0.4111817181110382
anger,0.8761770725250244
disgust,0.3509457409381866
neutral,0.384453147649765
neutral,0.4388451278209686
fear,0.4848163723945617
anger,0.5682558417320251
neutral,0.8759768009185791
fear,0.8463211059570312
neutral,0.9095801115036012
fear,0.9684368968009948
sadness,0.5249794125556946
neutral,0.5764219164848328
fear,0.5886479020118713
sadness,0.7795562148094177
neutral,0.3449395596981048
joy,0.4774861633777618
fear,0.4411351382732391
disgust,0.9529146552085876
fear,0.9808854460716248
neutral,0.5238543748855591
neutral,0.7611206769943237
fear,0.903390109539032
sadness,0.3634679615497589
neutral,0.5580196380615234
fear,0.8943044543266296
neutral,0.4984875321388244
anger,0.9674031138420104
neutral,0.9035869240760804
anger,0.565672755241394
neutral,0.5973167419433594
fear,0.5470391511917114
anger,0.6384797692298889
disgust,0.7861535549163818
joy,0.855711817741394
fear,0.5506505370140076
neutral,0.9380748867988586
neutral,0.6564523577690125
surprise,0.3964155316352844
fear,0.9717738032341005
disgust,0.3558883666992187
fear,0.7720091938972473
surprise,0.7283384203910828
disgust,0.4202145636081695
neutral,0.3356203734874725
anger,0.5630196928977966
fear,0.823897123336792
disgust,0.3502107858657837
fear,0.8162328600883484
neutral,0.7800135612487793
fear,0.7353507280349731
anger,0.7120487093925476
fear,0.3408984243869781
joy,0.6923206448554993
disgust,0.4030474126338959
fear,0.986182451248169
disgust,0.5789697766304016
fear,0.6491280794143677
disgust,0.9254475235939026
sadness,0.6726425886154175
neutral,0.5051783919334412
neutral,0.4344388842582702
fear,0.6526458263397217
surprise,0.8155695199966431
fear,0.6793286204338074
neutral,0.6367018222808838
neutral,0.5926474928855896
neutral,0.506763756275177
neutral,0.2831543684005737
surprise,0.666328489780426
disgust,0.6821653246879578
neutral,0.9084364175796508
disgust,0.9710309505462646
anger,0.9417213797569276
neutral,0.5440775752067566
fear,0.7370482087135315
fear,0.8814411759376526
fear,0.7588086128234863
anger,0.464462399482727
fear,0.8955960869789124
anger,0.4527739286422729
neutral,0.4530446827411651
fear,0.7669202089309692
anger,0.9834940433502196
fear,0.8262511491775513
neutral,0.4639074206352234
fear,0.9360604882240297
fear,0.7713091373443604
sadness,0.4236528575420379
disgust,0.3739847242832184
neutral,0.3182455897331238
anger,0.540878176689148
fear,0.7725324034690857
neutral,0.6238343715667725
disgust,0.4960736930370331
neutral,0.5506610870361328
neutral,0.9108334183692932
fear,0.9803785681724548
neutral,0.8357376456260681
fear,0.5543710589408875
neutral,0.8932408690452576
fear,0.6658123731613159
neutral,0.5010951161384583
fear,0.941310703754425
fear,0.8302042484283447
fear,0.9195713996887208
anger,0.4509471356868744
fear,0.9741569757461548
fear,0.8233560919761658
joy,0.4142655730247497
sadness,0.72055983543396
fear,0.6978505849838257
fear,0.7455778121948242
sadness,0.5278692245483398
disgust,0.3800354897975921
neutral,0.534652590751648
joy,0.4745204150676727
anger,0.6411943435668945
neutral,0.4429206550121307
neutral,0.5760177969932556
neutral,0.9115010499954224
disgust,0.7104321718215942
neutral,0.8772259950637817
fear,0.7456991672515869
neutral,0.6742536425590515
neutral,0.6067215800285339
neutral,0.4653502702713012
anger,0.8583080768585205
neutral,0.8552276492118835
fear,0.3520602881908417
neutral,0.4090685844421386
neutral,0.7993537783622742
joy,0.9052377343177797
fear,0.9055160880088806
sadness,0.9382992386817932
fear,0.4474543333053589
fear,0.9930092096328736
fear,0.432174801826477
anger,0.4306320548057556
fear,0.6576308608055115
fear,0.9419026970863342
anger,0.3382101655006408
anger,0.8540226817131042
fear,0.753986656665802
neutral,0.6791782975196838
sadness,0.37550088763237
disgust,0.7326351404190063
neutral,0.8039095401763916
fear,0.8864972591400146
anger,0.9017009735107422
neutral,0.42270028591156
sadness,0.6164767742156982
neutral,0.5954094529151917
sadness,0.7841466665267944
neutral,0.6186693906784058
anger,0.5163325071334839
anger,0.9514756798744202
fear,0.4092741310596466
neutral,0.5871440768241882
anger,0.9508504271507264
neutral,0.7235315442085266
fear,0.6883759498596191
sadness,0.8698933720588684
neutral,0.6625483632087708
neutral,0.8508086204528809
fear,0.8211354613304138
fear,0.973929524421692
surprise,0.9055637121200562
fear,0.7913947701454163
anger,0.4506073892116546
sadness,0.5266507267951965
fear,0.8489676713943481
anger,0.4913620054721832
fear,0.6740792989730835
neutral,0.9223315119743348
disgust,0.9029182195663452
fear,0.4933080077171325
neutral,0.4263133704662323
neutral,0.7863143086433411
fear,0.9739964604377748
anger,0.4367072880268097
disgust,0.3560189306735992
fear,0.4723033010959625
anger,0.4807827472686767
anger,0.8147404789924622
surprise,0.5097443461418152
sadness,0.5383352041244507
surprise,0.5831485986709595
fear,0.962821364402771
fear,0.5934416055679321
fear,0.4955401122570038
anger,0.5489264726638794
fear,0.3733114898204803
fear,0.7976954579353333
neutral,0.7837086319923401
neutral,0.6007331013679504
neutral,0.8370887041091919
neutral,0.7119086980819702
fear,0.9425474405288696
neutral,0.5550693869590759
fear,0.950825572013855
fear,0.8277112245559692
disgust,0.6853309273719788
surprise,0.7046899199485779
fear,0.6979281902313232
disgust,0.3488558232784271
neutral,0.7636091113090515
fear,0.7186411619186401
anger,0.5969986319541931
anger,0.6034753322601318
sadness,0.3257448077201843
fear,0.5724617838859558
disgust,0.3875236511230469
fear,0.8951475620269775
fear,0.5792989134788513
neutral,0.7543171644210815
fear,0.5570008158683777
disgust,0.5763704180717468
fear,0.4075917601585388
disgust,0.5133345127105713
anger,0.6237275004386902
fear,0.9589870572090148
anger,0.5559374690055847
fear,0.9816157221794128
joy,0.5100186467170715
fear,0.5137119293212891
sadness,0.945940375328064
fear,0.9684966802597046
neutral,0.6552894711494446
anger,0.9072065949440002
neutral,0.7902958393096924
fear,0.955397605895996
neutral,0.6211620569229126
fear,0.3069288432598114
fear,0.3519089221954345
joy,0.7684085965156555
neutral,0.5651598572731018
neutral,0.4948171377182007
anger,0.612357497215271
fear,0.7549809813499451
fear,0.5810962319374084
fear,0.5997888445854187
fear,0.8514366745948792
fear,0.4180689454078674
fear,0.9882773756980896
anger,0.5998169779777527
fear,0.4321608245372772
neutral,0.4627548456192016
fear,0.8144040107727051
neutral,0.5012227892875671
fear,0.5892333984375
neutral,0.3795870840549469
anger,0.892443060874939
fear,0.5436651706695557
fear,0.4891457557678222
anger,0.484683483839035
fear,0.7848708033561707
surprise,0.9331977367401124
anger,0.4557763338088989
fear,0.5217999815940857
anger,0.4404680728912353
neutral,0.3894616663455963
neutral,0.5656071901321411
surprise,0.6012401580810547
fear,0.9027554988861084
joy,0.6802810430526733
sadness,0.7422835230827332
joy,0.9151974320411682
disgust,0.4419639706611633
disgust,0.5975131392478943
neutral,0.4283409118652344
fear,0.6079561710357666
anger,0.5516125559806824
fear,0.6580936312675476
neutral,0.9228084087371826
neutral,0.4213267564773559
neutral,0.6943914294242859
neutral,0.4912872016429901
neutral,0.5360703468322754
disgust,0.5168869495391846
neutral,0.6915829181671143
anger,0.6152124404907227
neutral,0.8778852820396423
fear,0.8914849758148193
neutral,0.5841530561447144
fear,0.3846549093723297
fear,0.9733921885490416
neutral,0.4432946443557739
fear,0.3619281947612762
fear,0.5362551808357239
fear,0.9716535806655884
neutral,0.4612020850181579
disgust,0.5490592122077942
fear,0.6570011973381042
neutral,0.7623664140701294
fear,0.9707009196281432
sadness,0.7429219484329224
disgust,0.5418442487716675
fear,0.6293507218360901
disgust,0.8098709583282471
fear,0.6620926856994629
fear,0.4070248007774353
fear,0.3085300326347351
neutral,0.7354623079299927
fear,0.9770564436912536
anger,0.3799512386322021
fear,0.9715245366096495
sadness,0.4128112494945526
fear,0.7471734881401062
fear,0.4519428610801697
neutral,0.4898815453052521
anger,0.5824735164642334
sadness,0.7908859252929688
anger,0.4113178849220276
anger,0.7282537817955017
fear,0.7518307566642761
anger,0.6251721382141113
fear,0.5892564058303833
neutral,0.5714079737663269
fear,0.4290550947189331
anger,0.8983168005943298
sadness,0.941560685634613
neutral,0.3917286098003387
fear,0.4541073143482208
fear,0.4355605542659759
sadness,0.7464572787284851
fear,0.9682189226150512
neutral,0.6312345862388611
neutral,0.5477551221847534
fear,0.949998140335083
fear,0.6275844573974609
fear,0.7018992304801941
neutral,0.3385224044322967
fear,0.8523526787757874
anger,0.8929865956306458
fear,0.4661620259284973
fear,0.9603806734085084
fear,0.5417891144752502
fear,0.5548284649848938
neutral,0.875828206539154
neutral,0.6683579087257385
fear,0.724338710308075
anger,0.4770504236221313
neutral,0.8746469616889954
fear,0.966543197631836
fear,0.2874363958835602
neutral,0.3657988905906677
neutral,0.7762401103973389
fear,0.650301992893219
fear,0.6274009346961975
fear,0.6448888182640076
joy,0.5140863656997681
fear,0.9317763447761536
sadness,0.5103588700294495
disgust,0.9642951488494872
neutral,0.9008973836898804
anger,0.3314191401004791
fear,0.8999161720275879
neutral,0.5739525556564331
surprise,0.5786991715431213
neutral,0.4597464799880981
neutral,0.4388695657253265
fear,0.7699388861656189
neutral,0.4108644127845764
anger,0.4902239441871643
neutral,0.7107747197151184
neutral,0.4145351052284241
anger,0.4827798008918762
neutral,0.3973692059516907
neutral,0.5304386019706726
fear,0.3142749667167663
anger,0.4379830658435821
anger,0.4942263662815094
neutral,0.5231526494026184
neutral,0.497463047504425
fear,0.9360711574554444
fear,0.5182244777679443
fear,0.7455140352249146
anger,0.7222317457199097
neutral,0.8173678517341614
neutral,0.5080137252807617
anger,0.4853483736515045
neutral,0.7629981637001038
disgust,0.4507399797439575
neutral,0.7918415069580078
fear,0.8224127292633057
surprise,0.8600574135780334
fear,0.777783215045929
neutral,0.9120323061943054
joy,0.4338380396366119
anger,0.4151923358440399
anger,0.46863454580307
neutral,0.7728549242019653
neutral,0.7327255010604858
fear,0.8432056903839111
fear,0.8287599682807922
neutral,0.8041003346443176
fear,0.5765039920806885
disgust,0.7298047542572021
anger,0.4109971225261688
anger,0.928410530090332
anger,0.2987118065357208
anger,0.7864503264427185
disgust,0.4671488106250763
neutral,0.5030231475830078
fear,0.4133390188217163
neutral,0.5307828187942505
anger,0.8078073859214783
neutral,0.8941797614097595
fear,0.8996513485908508
fear,0.8044989705085754
fear,0.948677122592926
neutral,0.6055626273155212
fear,0.5496882796287537
fear,0.7388866543769836
disgust,0.4973877072334289
neutral,0.8099504113197327
anger,0.4253113865852356
neutral,0.597525954246521
fear,0.958322823047638
anger,0.6276281476020813
fear,0.913080632686615
disgust,0.4779404401779175
neutral,0.4140562117099762
sadness,0.8955731391906738
disgust,0.5817435383796692
anger,0.5949490666389465
neutral,0.4531600177288055
fear,0.3494478166103363
fear,0.8524854183197021
neutral,0.4642525017261505
neutral,0.8132549524307251
disgust,0.37124964594841
sadness,0.79680335521698
fear,0.6929748058319092
neutral,0.7610688805580139
anger,0.2573969662189483
fear,0.6216017007827759
sadness,0.8180534243583679
fear,0.4157871603965759
fear,0.7726943492889404
neutral,0.5136810541152954
fear,0.2775310575962066
surprise,0.8139457702636719
neutral,0.3691257238388061
anger,0.4269208610057831
fear,0.5975971817970276
sadness,0.9443896412849426
neutral,0.4920598566532135
fear,0.7606112360954285
neutral,0.5214527249336243
sadness,0.3338158130645752
neutral,0.5430444478988647
fear,0.6377374529838562
fear,0.8606682419776917
fear,0.7348295450210571
anger,0.8041993975639343
neutral,0.6143677830696106
anger,0.7515531778335571
neutral,0.4343774914741516
anger,0.865705132484436
neutral,0.8143035769462585
neutral,0.6436757445335388
fear,0.9644132256507874
fear,0.5316152572631836
fear,0.4227569103240967
fear,0.6469433307647705
neutral,0.5952171683311462
neutral,0.6708512902259827
neutral,0.8759768009185791
fear,0.9455061554908752
fear,0.9734891057014464
anger,0.7754612565040588
sadness,0.7986151576042175
neutral,0.7277621030807495
sadness,0.3561507165431976
anger,0.8792117834091187
fear,0.94090473651886
neutral,0.4230461418628692
joy,0.3901265561580658
fear,0.9193753600120544
fear,0.487966239452362
neutral,0.5791153311729431
fear,0.9787589311599731
disgust,0.3966324031352997
fear,0.9435558915138244
fear,0.850896418094635
neutral,0.8022663593292236
neutral,0.5326115489006042
fear,0.6643561124801636
fear,0.3087471127510071
neutral,0.8782848715782166
neutral,0.9406695365905762
fear,0.9294995665550232
anger,0.4300881028175354
neutral,0.4590655267238617
fear,0.9431447982788086
neutral,0.8275089263916016
disgust,0.5150114893913269
neutral,0.761720597743988
disgust,0.4756874442100525
fear,0.4783224165439605
joy,0.6888477802276611
fear,0.4649606943130493
sadness,0.8593622446060181
fear,0.3620073795318603
neutral,0.3305725157260895
fear,0.6894357800483704
fear,0.5675639510154724
neutral,0.7959420680999756
sadness,0.8797228932380676
anger,0.8657025098800659
disgust,0.9551853537559508
anger,0.6726363301277161
neutral,0.4971709847450256
neutral,0.9372819662094116
fear,0.6815639734268188
fear,0.9008180499076844
neutral,0.6017193794250488
anger,0.4063975214958191
anger,0.4585115313529968
fear,0.4797349572181701
fear,0.7672728896141052
anger,0.4523606300354004
fear,0.4834916889667511
anger,0.3776284754276275
neutral,0.9203272461891174
fear,0.8081187605857849
neutral,0.7672854065895081
disgust,0.67769855260849
fear,0.8099367618560791
neutral,0.9443534016609192
fear,0.4563910365104675
neutral,0.4110005795955658
sadness,0.3585182726383209
fear,0.7346708178520203
fear,0.2992617487907409
fear,0.5804126858711243
neutral,0.3785470128059387
anger,0.8265392780303955
anger,0.5382691621780396
neutral,0.4508548378944397
anger,0.4835255742073059
sadness,0.3161373436450958
fear,0.8847166299819946
neutral,0.2696366012096405
fear,0.5484350919723511
neutral,0.561370313167572
fear,0.4053892195224762
fear,0.4664777517318725
sadness,0.7889455556869507
neutral,0.2568914592266083
fear,0.4653339684009552
fear,0.9036104679107666
neutral,0.6539892554283142
fear,0.8547350168228149
neutral,0.5124172568321228
neutral,0.8964136242866516
fear,0.7125300765037537
anger,0.5371784567832947
fear,0.5456182956695557
fear,0.960533857345581
anger,0.5826109647750854
fear,0.5114007592201233
disgust,0.325025349855423
anger,0.3555312752723694
disgust,0.8525250554084778
neutral,0.506083071231842
fear,0.823497474193573
anger,0.871608555316925
neutral,0.2869043350219726
sadness,0.6350494027137756
neutral,0.5377960801124573
fear,0.7590993642807007
neutral,0.8912475109100342
fear,0.4862166941165924
fear,0.7168546319007874
fear,0.5790859460830688
anger,0.3338289558887481
fear,0.7962316870689392
neutral,0.8396083116531372
anger,0.3487230241298675
sadness,0.8344874978065491
disgust,0.8050603270530701
neutral,0.6213685274124146
neutral,0.7272776365280151
neutral,0.4845618009567261
neutral,0.4547432959079742
fear,0.5911250114440918
fear,0.5517245531082153
anger,0.6243748068809509
fear,0.9259986877441406
anger,0.6728843450546265
fear,0.7691443562507629
neutral,0.3705370426177978
anger,0.3360423445701599
neutral,0.503947377204895
fear,0.6563096642494202
neutral,0.3421898186206817
neutral,0.7512609362602234
anger,0.2956296503543854
neutral,0.4372604489326477
neutral,0.8955854773521423
anger,0.9861930012702942
anger,0.7065399289131165
fear,0.7023974657058716
fear,0.8287185430526733
joy,0.6705508828163147
neutral,0.5512747168540955
fear,0.3979300260543823
neutral,0.4323270320892334
neutral,0.908361554145813
fear,0.8923116326332092
neutral,0.8993819355964661
fear,0.3702763020992279
neutral,0.422491192817688
fear,0.9215301871299744
disgust,0.533355712890625
fear,0.4825923144817352
fear,0.7885545492172241
fear,0.8669936060905457
neutral,0.5411831140518188
fear,0.8181601762771606
neutral,0.8463833928108215
fear,0.9569799900054932
fear,0.3963866531848907
anger,0.9038718938827516
neutral,0.4277960062026977
neutral,0.9184971451759338
fear,0.6605991125106812
neutral,0.7757920026779175
neutral,0.7669686079025269
disgust,0.957833468914032
disgust,0.4847070574760437
surprise,0.4462284743785858
neutral,0.6684982180595398
anger,0.7711455821990967
sadness,0.8272125124931335
disgust,0.4400782883167267
neutral,0.4776912629604339
neutral,0.3607419729232788
fear,0.5616137981414795
fear,0.9534734487533568
fear,0.4545335173606872
neutral,0.7342774271965027
surprise,0.6802278757095337
fear,0.8446012139320374
fear,0.893143355846405
anger,0.8339293599128723
fear,0.9365636706352234
fear,0.7998027801513672
fear,0.505150556564331
neutral,0.7890546917915344
fear,0.6293554306030273
sadness,0.8005971908569336
neutral,0.9107701778411864
anger,0.7113317251205444
neutral,0.6485833525657654
neutral,0.8344928026199341
fear,0.4211020171642303
neutral,0.4284012615680694
neutral,0.3920308947563171
fear,0.4439118206501007
neutral,0.4680083096027374
neutral,0.6334944367408752
neutral,0.4755607843399048
disgust,0.793112576007843
fear,0.7948755621910095
fear,0.8583492040634155
fear,0.4105755984783172
neutral,0.5583109259605408
neutral,0.4544857442378998
neutral,0.6284650564193726
fear,0.4524111151695251
sadness,0.7793450951576233
fear,0.9021514058113098
fear,0.8407588005065918
disgust,0.5574570894241333
neutral,0.8351761102676392
fear,0.4270336925983429
fear,0.905829668045044
neutral,0.8771279454231262
neutral,0.8572940826416016
fear,0.9195705056190492
neutral,0.5948298573493958
neutral,0.3698932230472564
fear,0.3650479912757873
surprise,0.3234410285949707
fear,0.4337680041790008
neutral,0.6418050527572632
fear,0.5685205459594727
fear,0.9216846823692322
neutral,0.7346126437187195
fear,0.4427412450313568
neutral,0.4168279767036438
neutral,0.3486917912960052
neutral,0.9359871745109558
fear,0.3813544511795044
neutral,0.7231059074401855
neutral,0.7259423732757568
disgust,0.6536551117897034
neutral,0.475283145904541
joy,0.5554267168045044
fear,0.5470755696296692
anger,0.7292847037315369
fear,0.7921379208564758
neutral,0.4244862794876098
sadness,0.5951933264732361
anger,0.4553690254688263
neutral,0.7321091294288635
disgust,0.4187553524971008
neutral,0.6584383845329285
fear,0.8699151277542114
neutral,0.6245057582855225
fear,0.6280503869056702
neutral,0.7305362224578857
fear,0.9459288716316224
anger,0.5203506946563721
neutral,0.3986451923847198
fear,0.925504505634308
neutral,0.4796806275844574
fear,0.9641655087471008
neutral,0.3717148303985595
fear,0.9620503783226012
fear,0.440505176782608
neutral,0.8376187086105347
disgust,0.622732400894165
fear,0.4458061754703522
fear,0.5393003225326538
fear,0.8106008768081665
sadness,0.7891296744346619
fear,0.4913037121295929
neutral,0.8843956589698792
neutral,0.8341633677482605
neutral,0.9349498152732848
neutral,0.9243720769882202
neutral,0.6792646050453186
neutral,0.577646017074585
neutral,0.5425511598587036
neutral,0.8555049896240234
neutral,0.6562619209289551
fear,0.7556185126304626
fear,0.9158281087875366
fear,0.4495252072811126
neutral,0.6480700969696045
fear,0.6204723715782166
fear,0.8978182077407837
neutral,0.3915552198886871
anger,0.4996037185192108
neutral,0.4943490028381347
fear,0.4936728775501251
fear,0.6970933675765991
anger,0.4823136329650879
fear,0.462596595287323
neutral,0.4030050933361053
fear,0.8328584432601929
fear,0.579450786113739
neutral,0.92595636844635
fear,0.5808694362640381
neutral,0.6666533350944519
fear,0.4286133646965027
fear,0.4794843792915344
neutral,0.6018841862678528
fear,0.6615689396858215
anger,0.9624337553977966
neutral,0.3127032518386841
neutral,0.8079409599304199
fear,0.6397732496261597
neutral,0.3893133103847503
joy,0.404746413230896
fear,0.981403112411499
neutral,0.3527094721794128
surprise,0.9483771920204164
fear,0.5192859768867493
joy,0.938454568386078
fear,0.8650544881820679
neutral,0.6590256690979004
surprise,0.3239293098449707
fear,0.5340781807899475
neutral,0.5818355679512024
anger,0.8634558320045471
neutral,0.5451839566230774
fear,0.891316294670105
neutral,0.4368550777435303
fear,0.9643934965133668
fear,0.3331597745418548
anger,0.4622262716293335
anger,0.4651332795619964
fear,0.354106605052948
neutral,0.3904486894607544
fear,0.701604962348938
neutral,0.8839004039764404
fear,0.8373446464538574
anger,0.7220128178596497
sadness,0.5808347463607788
sadness,0.5795885920524597
neutral,0.4461927413940429
neutral,0.5539592504501343
neutral,0.5744677782058716
neutral,0.8593393564224243
neutral,0.6070957779884338
neutral,0.6672843098640442
neutral,0.9112616181373596
neutral,0.92037832736969
anger,0.9789981245994568
fear,0.9773778319358826
fear,0.8522661924362183
fear,0.9303991198539734
fear,0.9076288342475892
neutral,0.4513054192066192
neutral,0.513899564743042
neutral,0.6345376372337341
anger,0.3246876299381256
sadness,0.2953545153141022
neutral,0.6132175326347351
fear,0.753251850605011
fear,0.8305188417434692
neutral,0.5087479948997498
neutral,0.7873314023017883
neutral,0.4205906391143799
neutral,0.5578145384788513
anger,0.3696345388889313
neutral,0.4056568443775177
fear,0.741062581539154
fear,0.4946334362030029
neutral,0.5784593224525452
anger,0.5955361723899841
fear,0.6167221069335938
fear,0.9675883650779724
fear,0.9481570720672609
neutral,0.568753719329834
neutral,0.5894567370414734
fear,0.6275726556777954
neutral,0.9722923636436462
neutral,0.6053436398506165
fear,0.7344897985458374
fear,0.6424403786659241
neutral,0.4722658395767212
fear,0.6851092576980591
neutral,0.4009122550487518
fear,0.793006420135498
sadness,0.3150756955146789
fear,0.3523257672786712
neutral,0.9175138473510742
anger,0.9521761536598206
fear,0.8678543567657471
fear,0.4491308033466339
neutral,0.5284514427185059
neutral,0.5101262331008911
neutral,0.3183753490447998
neutral,0.310233473777771
neutral,0.3114348649978637
anger,0.4331617951393127
fear,0.4603275060653686
neutral,0.6008368134498596
neutral,0.9600231051445008
sadness,0.3421575427055359
fear,0.4187365472316742
fear,0.7155088782310486
neutral,0.8650981783866882
fear,0.7874572277069092
anger,0.5309397578239441
fear,0.5754397511482239
neutral,0.7615320682525635
joy,0.5485877990722656
anger,0.9091572761535645
disgust,0.6225115656852722
fear,0.5749530792236328
neutral,0.6779628992080688
neutral,0.4336482882499695
anger,0.8500028252601624
neutral,0.9323947429656982
fear,0.8722394108772278
fear,0.4215060174465179
surprise,0.3032494485378265
disgust,0.3855659067630768
fear,0.40519580245018
anger,0.3756872415542602
surprise,0.5960416793823242
joy,0.5544451475143433
neutral,0.8252647519111633
neutral,0.6117537021636963
fear,0.4242776036262512
fear,0.9413870573043824
neutral,0.5280857086181641
fear,0.726195216178894
fear,0.8929080963134766
anger,0.5776228308677673
neutral,0.8098490238189697
anger,0.329006940126419
anger,0.6066858768463135
fear,0.8558651208877563
fear,0.5593336820602417
neutral,0.5566979646682739
neutral,0.8294543027877808
neutral,0.512272834777832
disgust,0.4037559926509857
disgust,0.7593196630477905
sadness,0.7221137881278992
fear,0.5178256034851074
anger,0.6472218632698059
disgust,0.3844872117042541
disgust,0.4827194511890411
neutral,0.827527642250061
fear,0.950525164604187
joy,0.6803455352783203
anger,0.6394107937812805
neutral,0.8389464616775513
neutral,0.7562628984451294
neutral,0.5749319791793823
neutral,0.5218093991279602
fear,0.5597095489501953
neutral,0.5032284259796143
anger,0.4614143967628479
fear,0.9275781512260436
neutral,0.6457228660583496
neutral,0.6993829607963562
fear,0.9674358367919922
sadness,0.510896623134613
fear,0.4393297135829925
fear,0.9585722088813782
neutral,0.9150015711784364
sadness,0.398167997598648
neutral,0.6288008689880371
fear,0.9355812072753906
fear,0.477725476026535
fear,0.843344509601593
fear,0.93129962682724
neutral,0.8782577514648438
neutral,0.7634789943695068
neutral,0.4550422728061676
fear,0.4020746946334839
anger,0.6992824077606201
neutral,0.5338119268417358
fear,0.5146225690841675
fear,0.9389971494674684
fear,0.8311161994934082
anger,0.8103445172309875
disgust,0.8498474359512329
neutral,0.6128765344619751
neutral,0.4250620007514953
fear,0.6810189485549927
neutral,0.5433816909790039
fear,0.4728052318096161
anger,0.2514954209327698
fear,0.4496072828769684
neutral,0.8875318765640259
joy,0.5897286534309387
neutral,0.7338206171989441
anger,0.9619349837303162
neutral,0.7970229983329773
neutral,0.8588935732841492
neutral,0.9437133073806764
neutral,0.7508052587509155
anger,0.7359856963157654
disgust,0.5483983755111694
fear,0.659667432308197
neutral,0.5063401460647583
sadness,0.875235378742218
sadness,0.4761346578598022
neutral,0.4533491730690002
fear,0.4634112417697906
neutral,0.9046875834465028
fear,0.975062370300293
neutral,0.6343469619750977
neutral,0.6989597082138062
surprise,0.5148591995239258
fear,0.7773941159248352
fear,0.4072864651679992
disgust,0.4753223657608032
disgust,0.9655380249023438
fear,0.3797750473022461
neutral,0.3872500360012054
neutral,0.4190680384635925
fear,0.9676652550697328
fear,0.4976764321327209
anger,0.2143700569868087
fear,0.858704686164856
neutral,0.3859533369541168
fear,0.3406930565834045
neutral,0.825139045715332
disgust,0.7332698106765747
anger,0.496850311756134
joy,0.946353793144226
surprise,0.9222238659858704
fear,0.8187381029129028
neutral,0.8156613707542419
anger,0.8959453105926514
neutral,0.5157366394996643
neutral,0.725800633430481
fear,0.9266129732131958
anger,0.8041494488716125
fear,0.946666955947876
neutral,0.6139270067214966
neutral,0.8027971982955933
fear,0.8624694347381592
neutral,0.7046799063682556
fear,0.5471278429031372
neutral,0.5212993621826172
anger,0.2982953190803528
anger,0.5560177564620972
neutral,0.4116677343845367
anger,0.8733607530593872
disgust,0.7500654458999634
neutral,0.8365923166275024
neutral,0.421242743730545
fear,0.7923182845115662
disgust,0.6962645649909973
neutral,0.9577861428260804
neutral,0.8997344970703125
joy,0.9038175344467164
fear,0.9015836119651794
fear,0.4147517085075378
fear,0.5485600829124451
anger,0.3248682022094726
anger,0.4952552616596222
anger,0.2946650087833404
surprise,0.7117642164230347
neutral,0.6428794264793396
joy,0.7433261871337891
fear,0.8323580622673035
neutral,0.7732073068618774
fear,0.7531611323356628
sadness,0.4555316567420959
neutral,0.8651623129844666
sadness,0.459296315908432
joy,0.5602480173110962
sadness,0.6850252151489258
sadness,0.5515435338020325
neutral,0.7114133834838867
neutral,0.6763978004455566
sadness,0.7807028293609619
fear,0.743617057800293
fear,0.3326151371002197
anger,0.6036219000816345
disgust,0.4061929285526275
sadness,0.9413041472434998
neutral,0.5424198508262634
disgust,0.3436768054962158
neutral,0.4859721958637237
fear,0.6677840352058411
fear,0.5618013739585876
anger,0.4874142110347748
neutral,0.8762608170509338
fear,0.5218045115470886
neutral,0.593882143497467
fear,0.7283194661140442
neutral,0.3599311411380768
anger,0.3872728943824768
neutral,0.5470976233482361
neutral,0.6039222478866577
neutral,0.4086715579032898
fear,0.4110377132892608
neutral,0.8817902207374573
fear,0.5348135828971863
sadness,0.9308087825775146
neutral,0.7630002498626709
anger,0.7990881204605103
anger,0.36947962641716
fear,0.8829869031906128
fear,0.6013681888580322
fear,0.9541992545127868
anger,0.4232222139835357
neutral,0.6714486479759216
sadness,0.7499324083328247
fear,0.7580983638763428
neutral,0.917804479598999
neutral,0.8759768009185791
anger,0.5887682437896729
anger,0.8681392073631287
anger,0.5453613996505737
neutral,0.4927537441253662
disgust,0.4396372139453888
fear,0.4209226965904236
fear,0.7428857088088989
fear,0.901975154876709
sadness,0.5731502175331116
fear,0.7165928483009338
neutral,0.3826278150081634
neutral,0.7790714502334595
sadness,0.9080897569656372
neutral,0.8763424158096313
fear,0.8122386932373047
anger,0.612999439239502
